path,emotion
features\images\train\1871.png,Calm
features\images\train\1872.png,Angry
features\images\train\1873.png,Fearful
features\images\train\1874.png,Happy
features\images\train\1875.png,Calm
features\images\train\1876.png,Happy
features\images\train\1877.png,Angry
features\images\train\1878.png,Angry
features\images\train\1879.png,Sad
features\images\train\1880.png,Calm
features\images\train\1881.png,Happy
features\images\train\1882.png,Sad
features\images\train\1883.png,Fearful
features\images\train\1884.png,Neutral
features\images\train\1885.png,Fearful
features\images\train\1886.png,Sad
features\images\train\1887.png,Calm
features\images\train\1888.png,Sad
features\images\train\1889.png,Calm
features\images\train\1890.png,Neutral
features\images\train\1891.png,Fearful
features\images\train\1892.png,Sad
features\images\train\1893.png,Calm
features\images\train\1894.png,Fearful
features\images\train\1895.png,Sad
features\images\train\1896.png,Disgust
features\images\train\1897.png,Surprised
features\images\train\1898.png,Fearful
features\images\train\1899.png,Neutral
features\images\train\1900.png,Disgust
features\images\train\1901.png,Sad
features\images\train\1902.png,Neutral
features\images\train\1903.png,Calm
features\images\train\1904.png,Neutral
features\images\train\1905.png,Disgust
features\images\train\1906.png,Surprised
features\images\train\1907.png,Angry
features\images\train\1908.png,Disgust
features\images\train\1909.png,Surprised
features\images\train\1910.png,Angry
features\images\train\1911.png,Fearful
features\images\train\1912.png,Happy
features\images\train\1913.png,Angry
features\images\train\1914.png,Disgust
features\images\train\1915.png,Neutral
features\images\train\1916.png,Fearful
features\images\train\1917.png,Surprised
features\images\train\1918.png,Surprised
features\images\train\1919.png,Fearful
features\images\train\1920.png,Happy
features\images\train\1921.png,Angry
features\images\train\1922.png,Happy
features\images\train\1923.png,Fearful
features\images\train\1924.png,Angry
features\images\train\1925.png,Sad
features\images\train\1926.png,Disgust
features\images\train\1927.png,Sad
features\images\train\1928.png,Surprised
features\images\train\1929.png,Fearful
features\images\train\1930.png,Angry
features\images\train\1931.png,Angry
features\images\train\1932.png,Disgust
features\images\train\1933.png,Fearful
features\images\train\1934.png,Surprised
features\images\train\1935.png,Angry
features\images\train\1936.png,Happy
features\images\train\1937.png,Disgust
features\images\train\1938.png,Surprised
features\images\train\1939.png,Surprised
features\images\train\1940.png,Happy
features\images\train\1941.png,Happy
features\images\train\1942.png,Angry
features\images\train\1943.png,Neutral
features\images\train\1944.png,Angry
features\images\train\1945.png,Fearful
features\images\train\1946.png,Neutral
features\images\train\1947.png,Surprised
features\images\train\1948.png,Angry
features\images\train\1949.png,Fearful
features\images\train\1950.png,Surprised
features\images\train\1951.png,Angry
features\images\train\1952.png,Disgust
features\images\train\1953.png,Angry
features\images\train\1954.png,Surprised
features\images\train\1955.png,Angry
features\images\train\1956.png,Disgust
features\images\train\1957.png,Fearful
features\images\train\1958.png,Sad
features\images\train\1959.png,Angry
features\images\train\1960.png,Surprised
features\images\train\1961.png,Angry
features\images\train\1962.png,Disgust
features\images\train\1963.png,Happy
features\images\train\1964.png,Fearful
features\images\train\1965.png,Calm
features\images\train\1966.png,Calm
features\images\train\1967.png,Angry
features\images\train\1968.png,Happy
features\images\train\1969.png,Surprised
features\images\train\1970.png,Surprised
features\images\train\1971.png,Happy
features\images\train\1972.png,Sad
features\images\train\1973.png,Angry
features\images\train\1974.png,Happy
features\images\train\1975.png,Happy
features\images\train\1976.png,Sad
features\images\train\1977.png,Angry
features\images\train\1978.png,Neutral
features\images\train\1979.png,Fearful
features\images\train\1980.png,Angry
features\images\train\1981.png,Calm
features\images\train\1982.png,Angry
features\images\train\1983.png,Fearful
features\images\train\1984.png,Disgust
features\images\train\1985.png,Angry
features\images\train\1986.png,Surprised
features\images\train\1987.png,Surprised
features\images\train\1988.png,Disgust
features\images\train\1989.png,Disgust
features\images\train\1990.png,Happy
features\images\train\1991.png,Angry
features\images\train\1992.png,Calm
features\images\train\1993.png,Angry
features\images\train\1994.png,Angry
features\images\train\1995.png,Fearful
features\images\train\1996.png,Calm
features\images\train\1997.png,Disgust
features\images\train\1998.png,Surprised
features\images\train\1999.png,Surprised
features\images\train\2000.png,Fearful
features\images\train\2001.png,Disgust
features\images\train\2002.png,Surprised
features\images\train\2003.png,Disgust
features\images\train\2004.png,Calm
features\images\train\2005.png,Disgust
features\images\train\2006.png,Angry
features\images\train\2007.png,Happy
features\images\train\2008.png,Happy
features\images\train\2009.png,Fearful
features\images\train\2010.png,Calm
features\images\train\2011.png,Happy
features\images\train\2012.png,Surprised
features\images\train\2013.png,Calm
features\images\train\2014.png,Neutral
features\images\train\2015.png,Fearful
features\images\train\2016.png,Fearful
features\images\train\2017.png,Disgust
features\images\train\2018.png,Neutral
features\images\train\2019.png,Surprised
features\images\train\2020.png,Angry
features\images\train\2021.png,Calm
features\images\train\2022.png,Surprised
features\images\train\2023.png,Neutral
features\images\train\2024.png,Neutral
features\images\train\2025.png,Calm
features\images\train\2026.png,Fearful
features\images\train\2027.png,Fearful
features\images\train\2028.png,Angry
features\images\train\2029.png,Fearful
features\images\train\2030.png,Calm
features\images\train\2031.png,Disgust
features\images\train\2032.png,Surprised
features\images\train\2033.png,Calm
features\images\train\2034.png,Surprised
features\images\train\2035.png,Disgust
features\images\train\2036.png,Calm
features\images\train\2037.png,Neutral
features\images\train\2038.png,Surprised
features\images\train\2039.png,Surprised
features\images\train\2040.png,Happy
features\images\train\2041.png,Fearful
features\images\train\2042.png,Sad
features\images\train\2043.png,Disgust
features\images\train\2044.png,Angry
features\images\train\2045.png,Surprised
features\images\train\2046.png,Neutral
features\images\train\2047.png,Surprised
features\images\train\2048.png,Neutral
features\images\train\2049.png,Happy
features\images\train\2050.png,Sad
features\images\train\2051.png,Sad
features\images\train\2052.png,Angry
features\images\train\2053.png,Disgust
features\images\train\2054.png,Sad
features\images\train\2055.png,Sad
features\images\train\2056.png,Happy
features\images\train\2057.png,Happy
features\images\train\2058.png,Surprised
features\images\train\2059.png,Angry
features\images\train\2060.png,Fearful
features\images\train\2061.png,Happy
features\images\train\2062.png,Fearful
features\images\train\2063.png,Angry
features\images\train\2064.png,Fearful
features\images\train\2065.png,Surprised
features\images\train\2066.png,Happy
features\images\train\2067.png,Calm
features\images\train\2068.png,Disgust
features\images\train\2069.png,Sad
features\images\train\2070.png,Surprised
features\images\train\2071.png,Surprised
features\images\train\2072.png,Calm
features\images\train\2073.png,Happy
features\images\train\2074.png,Surprised
features\images\train\2075.png,Angry
features\images\train\2076.png,Angry
features\images\train\2077.png,Calm
features\images\train\2078.png,Angry
features\images\train\2079.png,Calm
features\images\train\2080.png,Angry
features\images\train\2081.png,Disgust
features\images\train\2082.png,Calm
features\images\train\2083.png,Disgust
features\images\train\2084.png,Angry
features\images\train\2085.png,Disgust
features\images\train\2086.png,Happy
features\images\train\2087.png,Fearful
features\images\train\2088.png,Neutral
features\images\train\2089.png,Neutral
features\images\train\2090.png,Sad
features\images\train\2091.png,Fearful
features\images\train\2092.png,Calm
features\images\train\2093.png,Angry
features\images\train\2094.png,Happy
features\images\train\2095.png,Disgust
features\images\train\2096.png,Angry
features\images\train\2097.png,Calm
features\images\train\2098.png,Angry
features\images\train\2099.png,Happy
features\images\train\2100.png,Neutral
features\images\train\2101.png,Happy
features\images\train\2102.png,Fearful
features\images\train\2103.png,Disgust
features\images\train\2104.png,Calm
features\images\train\2105.png,Fearful
features\images\train\2106.png,Sad
features\images\train\2107.png,Happy
features\images\train\2108.png,Fearful
features\images\train\2109.png,Angry
features\images\train\2110.png,Happy
features\images\train\2111.png,Calm
features\images\train\2112.png,Surprised
features\images\train\2113.png,Calm
features\images\train\2114.png,Sad
features\images\train\2115.png,Angry
features\images\train\2116.png,Sad
features\images\train\2117.png,Sad
features\images\train\2118.png,Disgust
features\images\train\2119.png,Happy
features\images\train\2120.png,Sad
features\images\train\2121.png,Fearful
features\images\train\2122.png,Angry
features\images\train\2123.png,Disgust
features\images\train\2124.png,Angry
features\images\train\2125.png,Surprised
features\images\train\2126.png,Happy
features\images\train\2127.png,Surprised
features\images\train\2128.png,Fearful
features\images\train\2129.png,Angry
features\images\train\2130.png,Disgust
features\images\train\2131.png,Angry
features\images\train\2132.png,Calm
features\images\train\2133.png,Sad
features\images\train\2134.png,Sad
features\images\train\2135.png,Surprised
features\images\train\2136.png,Surprised
features\images\train\2137.png,Disgust
features\images\train\2138.png,Disgust
features\images\train\2139.png,Happy
features\images\train\2140.png,Surprised
features\images\train\2141.png,Angry
features\images\train\2142.png,Disgust
features\images\train\2143.png,Angry
features\images\train\2144.png,Sad
features\images\train\2145.png,Angry
features\images\train\2146.png,Fearful
features\images\train\2147.png,Happy
features\images\train\2148.png,Sad
features\images\train\2149.png,Neutral
features\images\train\2150.png,Angry
features\images\train\2151.png,Sad
features\images\train\2152.png,Disgust
features\images\train\2153.png,Calm
features\images\train\2154.png,Angry
features\images\train\2155.png,Sad
features\images\train\2156.png,Angry
features\images\train\2157.png,Angry
features\images\train\2158.png,Angry
features\images\train\2159.png,Fearful
features\images\train\2160.png,Fearful
features\images\train\2161.png,Angry
features\images\train\2162.png,Angry
features\images\train\2163.png,Fearful
features\images\train\2164.png,Disgust
features\images\train\2165.png,Disgust
features\images\train\2166.png,Sad
features\images\train\2167.png,Fearful
features\images\train\2168.png,Calm
features\images\train\2169.png,Sad
features\images\train\2170.png,Calm
features\images\train\2171.png,Neutral
features\images\train\2172.png,Calm
features\images\train\2173.png,Disgust
features\images\train\2174.png,Calm
features\images\train\2175.png,Surprised
features\images\train\2176.png,Surprised
features\images\train\2177.png,Neutral
features\images\train\2178.png,Surprised
features\images\train\2179.png,Calm
features\images\train\2180.png,Angry
features\images\train\2181.png,Happy
features\images\train\2182.png,Calm
features\images\train\2183.png,Calm
features\images\train\2184.png,Calm
features\images\train\2185.png,Neutral
features\images\train\2186.png,Sad
features\images\train\2187.png,Surprised
features\images\train\2188.png,Happy
features\images\train\2189.png,Happy
features\images\train\2190.png,Calm
features\images\train\2191.png,Disgust
features\images\train\2192.png,Calm
features\images\train\2193.png,Angry
features\images\train\2194.png,Happy
features\images\train\2195.png,Happy
features\images\train\2196.png,Angry
features\images\train\2197.png,Surprised
features\images\train\2198.png,Calm
features\images\train\2199.png,Fearful
features\images\train\2200.png,Angry
features\images\train\2201.png,Sad
features\images\train\2202.png,Disgust
features\images\train\2203.png,Disgust
features\images\train\2204.png,Surprised
features\images\train\2205.png,Sad
features\images\train\2206.png,Calm
features\images\train\2207.png,Sad
features\images\train\2208.png,Surprised
features\images\train\2209.png,Angry
features\images\train\2210.png,Calm
features\images\train\2211.png,Sad
features\images\train\2212.png,Surprised
features\images\train\2213.png,Neutral
features\images\train\2214.png,Sad
features\images\train\2215.png,Angry
features\images\train\2216.png,Angry
features\images\train\2217.png,Sad
features\images\train\2218.png,Fearful
features\images\train\2219.png,Happy
features\images\train\2220.png,Neutral
features\images\train\2221.png,Calm
features\images\train\2222.png,Sad
features\images\train\2223.png,Angry
features\images\train\2224.png,Angry
features\images\train\2225.png,Surprised
features\images\train\2226.png,Happy
features\images\train\2227.png,Sad
features\images\train\2228.png,Calm
features\images\train\2229.png,Disgust
features\images\train\2230.png,Fearful
features\images\train\2231.png,Calm
features\images\train\2232.png,Angry
features\images\train\2233.png,Angry
features\images\train\2234.png,Sad
features\images\train\2235.png,Sad
features\images\train\2236.png,Calm
features\images\train\2237.png,Angry
features\images\train\2238.png,Angry
features\images\train\2239.png,Disgust
features\images\train\2240.png,Happy
features\images\train\2241.png,Surprised
features\images\train\2242.png,Sad
features\images\train\2243.png,Happy
features\images\train\2244.png,Happy
features\images\train\2245.png,Neutral
features\images\train\2246.png,Sad
features\images\train\2247.png,Happy
features\images\train\2248.png,Neutral
features\images\train\2249.png,Angry
features\images\train\2250.png,Calm
features\images\train\2251.png,Surprised
features\images\train\2252.png,Neutral
features\images\train\2253.png,Disgust
features\images\train\2254.png,Sad
features\images\train\2255.png,Angry
features\images\train\2256.png,Fearful
features\images\train\2257.png,Calm
features\images\train\2258.png,Surprised
features\images\train\2259.png,Disgust
features\images\train\2260.png,Sad
features\images\train\2261.png,Angry
features\images\train\2262.png,Calm
features\images\train\2263.png,Happy
features\images\train\2264.png,Calm
features\images\train\2265.png,Disgust
features\images\train\2266.png,Calm
features\images\train\2267.png,Disgust
features\images\train\2268.png,Sad
features\images\train\2269.png,Sad
features\images\train\2270.png,Disgust
features\images\train\2271.png,Sad
features\images\train\2272.png,Angry
features\images\train\2273.png,Sad
features\images\train\2274.png,Angry
features\images\train\2275.png,Surprised
features\images\train\2276.png,Fearful
features\images\train\2277.png,Disgust
features\images\train\2278.png,Angry
features\images\train\2279.png,Happy
features\images\train\2280.png,Happy
features\images\train\2281.png,Disgust
features\images\train\2282.png,Calm
features\images\train\2283.png,Surprised
features\images\train\2284.png,Disgust
features\images\train\2285.png,Fearful
features\images\train\2286.png,Disgust
features\images\train\2287.png,Happy
features\images\train\2288.png,Sad
features\images\train\2289.png,Disgust
features\images\train\2290.png,Angry
features\images\train\2291.png,Happy
features\images\train\2292.png,Angry
features\images\train\2293.png,Sad
features\images\train\2294.png,Fearful
features\images\train\2295.png,Happy
features\images\train\2296.png,Fearful
features\images\train\2297.png,Happy
features\images\train\2298.png,Calm
features\images\train\2299.png,Fearful
features\images\train\2300.png,Fearful
features\images\train\2301.png,Disgust
features\images\train\2302.png,Happy
features\images\train\2303.png,Sad
features\images\train\2304.png,Sad
features\images\train\2305.png,Calm
features\images\train\2306.png,Happy
features\images\train\2307.png,Disgust
features\images\train\2308.png,Angry
features\images\train\2309.png,Calm
features\images\train\2310.png,Sad
features\images\train\2311.png,Angry
features\images\train\2312.png,Angry
features\images\train\2313.png,Happy
features\images\train\2314.png,Angry
features\images\train\2315.png,Happy
features\images\train\2316.png,Angry
features\images\train\2317.png,Surprised
features\images\train\2318.png,Fearful
features\images\train\2319.png,Angry
features\images\train\2320.png,Neutral
features\images\train\2321.png,Calm
features\images\train\2322.png,Sad
features\images\train\2323.png,Calm
features\images\train\2324.png,Happy
features\images\train\2325.png,Angry
features\images\train\2326.png,Surprised
features\images\train\2327.png,Disgust
features\images\train\2328.png,Angry
features\images\train\2329.png,Sad
features\images\train\2330.png,Angry
features\images\train\2331.png,Fearful
features\images\train\2332.png,Angry
features\images\train\2333.png,Angry
features\images\train\2334.png,Fearful
features\images\train\2335.png,Surprised
features\images\train\2336.png,Happy
features\images\train\2337.png,Neutral
features\images\train\2338.png,Calm
features\images\train\2339.png,Neutral
features\images\train\2340.png,Angry
features\images\train\2341.png,Fearful
features\images\train\2342.png,Fearful
features\images\train\2343.png,Sad
features\images\train\2344.png,Angry
features\images\train\2345.png,Surprised
features\images\train\2346.png,Neutral
features\images\train\2347.png,Sad
features\images\train\2348.png,Fearful
features\images\train\2349.png,Fearful
features\images\train\2350.png,Sad
features\images\train\2351.png,Happy
features\images\train\2352.png,Happy
features\images\train\2353.png,Calm
features\images\train\2354.png,Neutral
features\images\train\2355.png,Fearful
features\images\train\2356.png,Disgust
features\images\train\2357.png,Fearful
features\images\train\2358.png,Angry
features\images\train\2359.png,Disgust
features\images\train\2360.png,Sad
features\images\train\2361.png,Disgust
features\images\train\2362.png,Sad
features\images\train\2363.png,Angry
features\images\train\2364.png,Calm
features\images\train\2365.png,Happy
features\images\train\2366.png,Happy
features\images\train\2367.png,Neutral
features\images\train\2368.png,Fearful
features\images\train\2369.png,Angry
features\images\train\2370.png,Surprised
features\images\train\2371.png,Happy
features\images\train\2372.png,Happy
features\images\train\2373.png,Surprised
features\images\train\2374.png,Angry
features\images\train\2375.png,Happy
features\images\train\2376.png,Angry
features\images\train\2377.png,Neutral
features\images\train\2378.png,Angry
features\images\train\2379.png,Disgust
features\images\train\2380.png,Sad
features\images\train\2381.png,Calm
features\images\train\2382.png,Fearful
features\images\train\2383.png,Sad
features\images\train\2384.png,Calm
features\images\train\2385.png,Disgust
features\images\train\2386.png,Sad
features\images\train\2387.png,Angry
features\images\train\2388.png,Calm
features\images\train\2389.png,Neutral
features\images\train\2390.png,Surprised
features\images\train\2391.png,Surprised
features\images\train\2392.png,Angry
features\images\train\2393.png,Disgust
features\images\train\2394.png,Calm
features\images\train\2395.png,Fearful
features\images\train\2396.png,Calm
features\images\train\2397.png,Happy
features\images\train\2398.png,Calm
features\images\train\2399.png,Neutral
features\images\train\2400.png,Calm
features\images\train\2401.png,Happy
features\images\train\2402.png,Sad
features\images\train\2403.png,Happy
features\images\train\2404.png,Calm
features\images\train\2405.png,Sad
features\images\train\2406.png,Neutral
features\images\train\2407.png,Angry
features\images\train\2408.png,Disgust
features\images\train\2409.png,Neutral
features\images\train\2410.png,Happy
features\images\train\2411.png,Disgust
features\images\train\2412.png,Surprised
features\images\train\2413.png,Surprised
features\images\train\2414.png,Calm
features\images\train\2415.png,Calm
features\images\train\2416.png,Fearful
features\images\train\2417.png,Fearful
features\images\train\2418.png,Calm
features\images\train\2419.png,Happy
features\images\train\2420.png,Fearful
features\images\train\2421.png,Angry
features\images\train\2422.png,Fearful
features\images\train\2423.png,Sad
features\images\train\2424.png,Calm
features\images\train\2425.png,Angry
features\images\train\2426.png,Happy
features\images\train\2427.png,Sad
features\images\train\2428.png,Sad
features\images\train\2429.png,Happy
features\images\train\2430.png,Disgust
features\images\train\2431.png,Sad
features\images\train\2432.png,Happy
features\images\train\2433.png,Fearful
features\images\train\2434.png,Fearful
features\images\train\2435.png,Happy
features\images\train\2436.png,Surprised
features\images\train\2437.png,Happy
features\images\train\2438.png,Happy
features\images\train\2439.png,Angry
features\images\train\2440.png,Sad
features\images\train\2441.png,Angry
features\images\train\2442.png,Sad
features\images\train\2443.png,Angry
features\images\train\2444.png,Calm
features\images\train\2445.png,Happy
features\images\train\2446.png,Fearful
features\images\train\2447.png,Fearful
features\images\train\2448.png,Sad
features\images\train\2449.png,Surprised
features\images\train\2450.png,Fearful
features\images\train\2451.png,Sad
features\images\train\2452.png,Surprised
features\images\train\2453.png,Angry
features\images\train\2454.png,Angry
features\images\train\2455.png,Surprised
features\images\train\2456.png,Sad
features\images\train\2457.png,Fearful
features\images\train\2458.png,Disgust
features\images\train\2459.png,Angry
features\images\train\2460.png,Disgust
features\images\train\2461.png,Angry
features\images\train\2462.png,Disgust
features\images\train\2463.png,Disgust
features\images\train\2464.png,Neutral
features\images\train\2465.png,Neutral
features\images\train\2466.png,Disgust
features\images\train\2467.png,Fearful
features\images\train\2468.png,Disgust
features\images\train\2469.png,Surprised
features\images\train\2470.png,Happy
features\images\train\2471.png,Fearful
features\images\train\2472.png,Disgust
features\images\train\2473.png,Disgust
features\images\train\2474.png,Fearful
features\images\train\2475.png,Calm
features\images\train\2476.png,Happy
features\images\train\2477.png,Sad
features\images\train\2478.png,Fearful
features\images\train\2479.png,Surprised
features\images\train\2480.png,Sad
features\images\train\2481.png,Disgust
features\images\train\2482.png,Disgust
features\images\train\2483.png,Calm
features\images\train\2484.png,Happy
features\images\train\2485.png,Disgust
features\images\train\2486.png,Angry
features\images\train\2487.png,Surprised
features\images\train\2488.png,Disgust
features\images\train\2489.png,Calm
features\images\train\2490.png,Angry
features\images\train\2491.png,Sad
features\images\train\2492.png,Neutral
features\images\train\2493.png,Neutral
features\images\train\2494.png,Surprised
features\images\train\2495.png,Happy
features\images\train\2496.png,Disgust
features\images\train\2497.png,Sad
features\images\train\2498.png,Sad
features\images\train\2499.png,Calm
features\images\train\2500.png,Angry
features\images\train\2501.png,Happy
features\images\train\2502.png,Neutral
features\images\train\2503.png,Sad
features\images\train\2504.png,Disgust
features\images\train\2505.png,Fearful
features\images\train\2506.png,Neutral
features\images\train\2507.png,Angry
features\images\train\2508.png,Happy
features\images\train\2509.png,Calm
features\images\train\2510.png,Fearful
features\images\train\2511.png,Disgust
features\images\train\2512.png,Calm
features\images\train\2513.png,Happy
features\images\train\2514.png,Fearful
features\images\train\2515.png,Calm
features\images\train\2516.png,Angry
features\images\train\2517.png,Fearful
features\images\train\2518.png,Happy
features\images\train\2519.png,Calm
features\images\train\2520.png,Fearful
features\images\train\2521.png,Happy
features\images\train\2522.png,Fearful
features\images\train\2523.png,Sad
features\images\train\2524.png,Happy
features\images\train\2525.png,Angry
features\images\train\2526.png,Angry
features\images\train\2527.png,Disgust
features\images\train\2528.png,Calm
features\images\train\2529.png,Fearful
features\images\train\2530.png,Angry
features\images\train\2531.png,Neutral
features\images\train\2532.png,Calm
features\images\train\2533.png,Happy
features\images\train\2534.png,Fearful
features\images\train\2535.png,Sad
features\images\train\2536.png,Disgust
features\images\train\2537.png,Fearful
features\images\train\2538.png,Neutral
features\images\train\2539.png,Neutral
features\images\train\2540.png,Fearful
features\images\train\2541.png,Sad
features\images\train\2542.png,Neutral
features\images\train\2543.png,Sad
features\images\train\2544.png,Sad
features\images\train\2545.png,Angry
features\images\train\2546.png,Sad
features\images\train\2547.png,Happy
features\images\train\2548.png,Surprised
features\images\train\2549.png,Happy
features\images\train\2550.png,Angry
features\images\train\2551.png,Sad
features\images\train\2552.png,Calm
features\images\train\2553.png,Disgust
features\images\train\2554.png,Fearful
features\images\train\2555.png,Angry
features\images\train\2556.png,Disgust
features\images\train\2557.png,Surprised
features\images\train\2558.png,Angry
features\images\train\2559.png,Surprised
features\images\train\2560.png,Disgust
features\images\train\2561.png,Fearful
features\images\train\2562.png,Neutral
features\images\train\2563.png,Sad
features\images\train\2564.png,Calm
features\images\train\2565.png,Happy
features\images\train\2566.png,Calm
features\images\train\2567.png,Calm
features\images\train\2568.png,Angry
features\images\train\2569.png,Sad
features\images\train\2570.png,Angry
features\images\train\2571.png,Sad
features\images\train\2572.png,Happy
features\images\train\2573.png,Angry
features\images\train\2574.png,Happy
features\images\train\2575.png,Calm
features\images\train\2576.png,Calm
features\images\train\2577.png,Happy
features\images\train\2578.png,Happy
features\images\train\2579.png,Happy
features\images\train\2580.png,Fearful
features\images\train\2581.png,Calm
features\images\train\2582.png,Surprised
features\images\train\2583.png,Disgust
features\images\train\2584.png,Angry
features\images\train\2585.png,Happy
features\images\train\2586.png,Fearful
features\images\train\2587.png,Angry
features\images\train\2588.png,Happy
features\images\train\2589.png,Happy
features\images\train\2590.png,Sad
features\images\train\2591.png,Angry
features\images\train\2592.png,Sad
features\images\train\2593.png,Fearful
features\images\train\2594.png,Fearful
features\images\train\2595.png,Disgust
features\images\train\2596.png,Fearful
features\images\train\2597.png,Happy
features\images\train\2598.png,Calm
features\images\train\2599.png,Fearful
features\images\train\2600.png,Calm
features\images\train\2601.png,Sad
features\images\train\2602.png,Happy
features\images\train\2603.png,Fearful
features\images\train\2604.png,Disgust
features\images\train\2605.png,Neutral
features\images\train\2606.png,Neutral
features\images\train\2607.png,Fearful
features\images\train\2608.png,Sad
features\images\train\2609.png,Fearful
features\images\train\2610.png,Happy
features\images\train\2611.png,Happy
features\images\train\2612.png,Surprised
features\images\train\2613.png,Neutral
features\images\train\2614.png,Happy
features\images\train\2615.png,Sad
features\images\train\2616.png,Neutral
features\images\train\2617.png,Surprised
features\images\train\2618.png,Calm
features\images\train\2619.png,Surprised
features\images\train\2620.png,Neutral
features\images\train\2621.png,Fearful
features\images\train\2622.png,Sad
features\images\train\2623.png,Surprised
features\images\train\2624.png,Disgust
features\images\train\2625.png,Calm
features\images\train\2626.png,Calm
features\images\train\2627.png,Angry
features\images\train\2628.png,Angry
features\images\train\2629.png,Calm
features\images\train\2630.png,Sad
features\images\train\2631.png,Happy
features\images\train\2632.png,Surprised
features\images\train\2633.png,Happy
features\images\train\2634.png,Disgust
features\images\train\2635.png,Fearful
features\images\train\2636.png,Sad
features\images\train\2637.png,Sad
features\images\train\2638.png,Disgust
features\images\train\2639.png,Happy
features\images\train\2640.png,Calm
features\images\train\2641.png,Angry
features\images\train\2642.png,Surprised
features\images\train\2643.png,Surprised
features\images\train\2644.png,Fearful
features\images\train\2645.png,Neutral
features\images\train\2646.png,Calm
features\images\train\2647.png,Surprised
features\images\train\2648.png,Happy
features\images\train\2649.png,Neutral
features\images\train\2650.png,Angry
features\images\train\2651.png,Surprised
features\images\train\2652.png,Angry
features\images\train\2653.png,Calm
features\images\train\2654.png,Happy
features\images\train\2655.png,Disgust
features\images\train\2656.png,Happy
features\images\train\2657.png,Calm
features\images\train\2658.png,Fearful
features\images\train\2659.png,Sad
features\images\train\2660.png,Angry
features\images\train\2661.png,Sad
features\images\train\2662.png,Fearful
features\images\train\2663.png,Calm
features\images\train\2664.png,Angry
features\images\train\2665.png,Sad
features\images\train\2666.png,Fearful
features\images\train\2667.png,Sad
features\images\train\2668.png,Angry
features\images\train\2669.png,Angry
features\images\train\2670.png,Neutral
features\images\train\2671.png,Sad
features\images\train\2672.png,Happy
features\images\train\2673.png,Calm
features\images\train\2674.png,Neutral
features\images\train\2675.png,Happy
features\images\train\2676.png,Fearful
features\images\train\2677.png,Sad
features\images\train\2678.png,Fearful
features\images\train\2679.png,Neutral
features\images\train\2680.png,Happy
features\images\train\2681.png,Surprised
features\images\train\2682.png,Sad
features\images\train\2683.png,Surprised
features\images\train\2684.png,Sad
features\images\train\2685.png,Calm
features\images\train\2686.png,Happy
features\images\train\2687.png,Angry
features\images\train\2688.png,Disgust
features\images\train\2689.png,Sad
features\images\train\2690.png,Angry
features\images\train\2691.png,Happy
features\images\train\2692.png,Sad
features\images\train\2693.png,Disgust
features\images\train\2694.png,Fearful
features\images\train\2695.png,Sad
features\images\train\2696.png,Happy
features\images\train\2697.png,Happy
features\images\train\2698.png,Sad
features\images\train\2699.png,Fearful
features\images\train\2700.png,Angry
features\images\train\2701.png,Calm
features\images\train\2702.png,Happy
features\images\train\2703.png,Calm
features\images\train\2704.png,Neutral
features\images\train\2705.png,Calm
features\images\train\2706.png,Calm
features\images\train\2707.png,Surprised
features\images\train\2708.png,Disgust
features\images\train\2709.png,Angry
features\images\train\2710.png,Surprised
features\images\train\2711.png,Calm
features\images\train\2712.png,Disgust
features\images\train\2713.png,Sad
features\images\train\2714.png,Happy
features\images\train\2715.png,Fearful
features\images\train\2716.png,Disgust
features\images\train\2717.png,Sad
features\images\train\2718.png,Happy
features\images\train\2719.png,Sad
features\images\train\2720.png,Happy
features\images\train\2721.png,Fearful
features\images\train\2722.png,Surprised
features\images\train\2723.png,Angry
features\images\train\2724.png,Surprised
features\images\train\2725.png,Calm
features\images\train\2726.png,Angry
features\images\train\2727.png,Angry
features\images\train\2728.png,Surprised
features\images\train\2729.png,Disgust
features\images\train\2730.png,Surprised
features\images\train\2731.png,Sad
features\images\train\2732.png,Happy
features\images\train\2733.png,Sad
features\images\train\2734.png,Fearful
features\images\train\2735.png,Calm
features\images\train\2736.png,Calm
features\images\train\2737.png,Fearful
features\images\train\2738.png,Angry
features\images\train\2739.png,Sad
features\images\train\2740.png,Sad
features\images\train\2741.png,Calm
features\images\train\2742.png,Calm
features\images\train\2743.png,Angry
features\images\train\2744.png,Angry
features\images\train\2745.png,Angry
features\images\train\2746.png,Surprised
features\images\train\2747.png,Angry
features\images\train\2748.png,Sad
features\images\train\2749.png,Surprised
features\images\train\2750.png,Calm
features\images\train\2751.png,Fearful
features\images\train\2752.png,Surprised
features\images\train\2753.png,Sad
features\images\train\2754.png,Angry
features\images\train\2755.png,Fearful
features\images\train\2756.png,Disgust
features\images\train\2757.png,Calm
features\images\train\2758.png,Disgust
features\images\train\2759.png,Happy
features\images\train\2760.png,Surprised
features\images\train\2761.png,Disgust
features\images\train\2762.png,Fearful
features\images\train\2763.png,Happy
features\images\train\2764.png,Fearful
features\images\train\2765.png,Sad
features\images\train\2766.png,Fearful
features\images\train\2767.png,Surprised
features\images\train\2768.png,Surprised
features\images\train\2769.png,Angry
features\images\train\2770.png,Angry
features\images\train\2771.png,Fearful
features\images\train\2772.png,Calm
features\images\train\2773.png,Sad
features\images\train\2774.png,Happy
features\images\train\2775.png,Disgust
features\images\train\2776.png,Surprised
features\images\train\2777.png,Disgust
