path,emotion
dataset\ravdess\Actor_13\03-01-07-01-02-01-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-01-02-02-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-02-01-01-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-02-01-02-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-02-02-01-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-07-02-02-02-13.wav,Disgust
dataset\ravdess\Actor_13\03-01-08-01-01-01-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-01-01-02-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-01-02-01-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-01-02-02-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-02-01-01-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-02-01-02-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-02-02-01-13.wav,Surprised
dataset\ravdess\Actor_13\03-01-08-02-02-02-13.wav,Surprised
dataset\ravdess\Actor_14\03-01-01-01-01-01-14.wav,Neutral
dataset\ravdess\Actor_14\03-01-01-01-01-02-14.wav,Neutral
dataset\ravdess\Actor_14\03-01-01-01-02-01-14.wav,Neutral
dataset\ravdess\Actor_14\03-01-01-01-02-02-14.wav,Neutral
dataset\ravdess\Actor_14\03-01-02-01-01-01-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-01-01-02-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-01-02-01-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-01-02-02-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-02-01-01-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-02-01-02-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-02-02-01-14.wav,Calm
dataset\ravdess\Actor_14\03-01-02-02-02-02-14.wav,Calm
dataset\ravdess\Actor_14\03-01-03-01-01-01-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-01-01-02-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-01-02-01-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-01-02-02-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-02-01-01-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-02-01-02-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-02-02-01-14.wav,Happy
dataset\ravdess\Actor_14\03-01-03-02-02-02-14.wav,Happy
dataset\ravdess\Actor_14\03-01-04-01-01-01-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-01-01-02-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-01-02-01-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-01-02-02-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-02-01-01-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-02-01-02-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-02-02-01-14.wav,Sad
dataset\ravdess\Actor_14\03-01-04-02-02-02-14.wav,Sad
dataset\ravdess\Actor_14\03-01-05-01-01-01-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-01-01-02-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-01-02-01-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-01-02-02-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-02-01-01-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-02-01-02-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-02-02-01-14.wav,Angry
dataset\ravdess\Actor_14\03-01-05-02-02-02-14.wav,Angry
dataset\ravdess\Actor_14\03-01-06-01-01-01-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-01-01-02-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-01-02-01-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-01-02-02-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-02-01-01-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-02-01-02-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-02-02-01-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-06-02-02-02-14.wav,Fearful
dataset\ravdess\Actor_14\03-01-07-01-01-01-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-01-01-02-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-01-02-01-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-01-02-02-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-02-01-01-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-02-01-02-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-02-02-01-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-07-02-02-02-14.wav,Disgust
dataset\ravdess\Actor_14\03-01-08-01-01-01-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-01-01-02-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-01-02-01-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-01-02-02-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-02-01-01-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-02-01-02-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-02-02-01-14.wav,Surprised
dataset\ravdess\Actor_14\03-01-08-02-02-02-14.wav,Surprised
dataset\ravdess\Actor_15\03-01-01-01-01-01-15.wav,Neutral
dataset\ravdess\Actor_15\03-01-01-01-01-02-15.wav,Neutral
dataset\ravdess\Actor_15\03-01-01-01-02-01-15.wav,Neutral
dataset\ravdess\Actor_15\03-01-01-01-02-02-15.wav,Neutral
dataset\ravdess\Actor_15\03-01-02-01-01-01-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-01-01-02-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-01-02-01-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-01-02-02-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-02-01-01-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-02-01-02-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-02-02-01-15.wav,Calm
dataset\ravdess\Actor_15\03-01-02-02-02-02-15.wav,Calm
dataset\ravdess\Actor_15\03-01-03-01-01-01-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-01-01-02-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-01-02-01-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-01-02-02-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-02-01-01-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-02-01-02-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-02-02-01-15.wav,Happy
dataset\ravdess\Actor_15\03-01-03-02-02-02-15.wav,Happy
dataset\ravdess\Actor_15\03-01-04-01-01-01-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-01-01-02-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-01-02-01-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-01-02-02-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-02-01-01-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-02-01-02-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-02-02-01-15.wav,Sad
dataset\ravdess\Actor_15\03-01-04-02-02-02-15.wav,Sad
dataset\ravdess\Actor_15\03-01-05-01-01-01-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-01-01-02-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-01-02-01-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-01-02-02-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-02-01-01-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-02-01-02-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-02-02-01-15.wav,Angry
dataset\ravdess\Actor_15\03-01-05-02-02-02-15.wav,Angry
dataset\ravdess\Actor_15\03-01-06-01-01-01-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-01-01-02-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-01-02-01-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-01-02-02-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-02-01-01-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-02-01-02-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-02-02-01-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-06-02-02-02-15.wav,Fearful
dataset\ravdess\Actor_15\03-01-07-01-01-01-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-01-01-02-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-01-02-01-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-01-02-02-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-02-01-01-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-02-01-02-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-02-02-01-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-07-02-02-02-15.wav,Disgust
dataset\ravdess\Actor_15\03-01-08-01-01-01-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-01-01-02-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-01-02-01-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-01-02-02-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-02-01-01-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-02-01-02-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-02-02-01-15.wav,Surprised
dataset\ravdess\Actor_15\03-01-08-02-02-02-15.wav,Surprised
dataset\ravdess\Actor_16\03-01-01-01-01-01-16.wav,Neutral
dataset\ravdess\Actor_16\03-01-01-01-01-02-16.wav,Neutral
dataset\ravdess\Actor_16\03-01-01-01-02-01-16.wav,Neutral
dataset\ravdess\Actor_16\03-01-01-01-02-02-16.wav,Neutral
dataset\ravdess\Actor_16\03-01-02-01-01-01-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-01-01-02-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-01-02-01-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-01-02-02-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-02-01-01-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-02-01-02-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-02-02-01-16.wav,Calm
dataset\ravdess\Actor_16\03-01-02-02-02-02-16.wav,Calm
dataset\ravdess\Actor_16\03-01-03-01-01-01-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-01-01-02-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-01-02-01-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-01-02-02-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-02-01-01-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-02-01-02-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-02-02-01-16.wav,Happy
dataset\ravdess\Actor_16\03-01-03-02-02-02-16.wav,Happy
dataset\ravdess\Actor_16\03-01-04-01-01-01-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-01-01-02-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-01-02-01-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-01-02-02-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-02-01-01-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-02-01-02-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-02-02-01-16.wav,Sad
dataset\ravdess\Actor_16\03-01-04-02-02-02-16.wav,Sad
dataset\ravdess\Actor_16\03-01-05-01-01-01-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-01-01-02-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-01-02-01-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-01-02-02-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-02-01-01-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-02-01-02-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-02-02-01-16.wav,Angry
dataset\ravdess\Actor_16\03-01-05-02-02-02-16.wav,Angry
dataset\ravdess\Actor_16\03-01-06-01-01-01-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-01-01-02-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-01-02-01-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-01-02-02-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-02-01-01-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-02-01-02-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-02-02-01-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-06-02-02-02-16.wav,Fearful
dataset\ravdess\Actor_16\03-01-07-01-01-01-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-01-01-02-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-01-02-01-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-01-02-02-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-02-01-01-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-02-01-02-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-02-02-01-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-07-02-02-02-16.wav,Disgust
dataset\ravdess\Actor_16\03-01-08-01-01-01-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-01-01-02-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-01-02-01-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-01-02-02-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-02-01-01-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-02-01-02-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-02-02-01-16.wav,Surprised
dataset\ravdess\Actor_16\03-01-08-02-02-02-16.wav,Surprised
dataset\ravdess\Actor_17\03-01-01-01-01-01-17.wav,Neutral
dataset\ravdess\Actor_17\03-01-01-01-01-02-17.wav,Neutral
dataset\ravdess\Actor_17\03-01-01-01-02-01-17.wav,Neutral
dataset\ravdess\Actor_17\03-01-01-01-02-02-17.wav,Neutral
dataset\ravdess\Actor_17\03-01-02-01-01-01-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-01-01-02-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-01-02-01-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-01-02-02-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-02-01-01-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-02-01-02-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-02-02-01-17.wav,Calm
dataset\ravdess\Actor_17\03-01-02-02-02-02-17.wav,Calm
dataset\ravdess\Actor_17\03-01-03-01-01-01-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-01-01-02-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-01-02-01-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-01-02-02-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-02-01-01-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-02-01-02-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-02-02-01-17.wav,Happy
dataset\ravdess\Actor_17\03-01-03-02-02-02-17.wav,Happy
dataset\ravdess\Actor_17\03-01-04-01-01-01-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-01-01-02-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-01-02-01-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-01-02-02-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-02-01-01-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-02-01-02-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-02-02-01-17.wav,Sad
dataset\ravdess\Actor_17\03-01-04-02-02-02-17.wav,Sad
dataset\ravdess\Actor_17\03-01-05-01-01-01-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-01-01-02-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-01-02-01-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-01-02-02-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-02-01-01-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-02-01-02-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-02-02-01-17.wav,Angry
dataset\ravdess\Actor_17\03-01-05-02-02-02-17.wav,Angry
dataset\ravdess\Actor_17\03-01-06-01-01-01-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-01-01-02-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-01-02-01-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-01-02-02-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-02-01-01-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-02-01-02-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-02-02-01-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-06-02-02-02-17.wav,Fearful
dataset\ravdess\Actor_17\03-01-07-01-01-01-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-01-01-02-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-01-02-01-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-01-02-02-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-02-01-01-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-02-01-02-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-02-02-01-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-07-02-02-02-17.wav,Disgust
dataset\ravdess\Actor_17\03-01-08-01-01-01-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-01-01-02-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-01-02-01-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-01-02-02-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-02-01-01-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-02-01-02-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-02-02-01-17.wav,Surprised
dataset\ravdess\Actor_17\03-01-08-02-02-02-17.wav,Surprised
dataset\ravdess\Actor_18\03-01-01-01-01-01-18.wav,Neutral
dataset\ravdess\Actor_18\03-01-01-01-01-02-18.wav,Neutral
dataset\ravdess\Actor_18\03-01-01-01-02-01-18.wav,Neutral
dataset\ravdess\Actor_18\03-01-01-01-02-02-18.wav,Neutral
dataset\ravdess\Actor_18\03-01-02-01-01-01-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-01-01-02-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-01-02-01-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-01-02-02-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-02-01-01-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-02-01-02-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-02-02-01-18.wav,Calm
dataset\ravdess\Actor_18\03-01-02-02-02-02-18.wav,Calm
dataset\ravdess\Actor_18\03-01-03-01-01-01-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-01-01-02-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-01-02-01-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-01-02-02-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-02-01-01-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-02-01-02-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-02-02-01-18.wav,Happy
dataset\ravdess\Actor_18\03-01-03-02-02-02-18.wav,Happy
dataset\ravdess\Actor_18\03-01-04-01-01-01-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-01-01-02-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-01-02-01-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-01-02-02-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-02-01-01-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-02-01-02-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-02-02-01-18.wav,Sad
dataset\ravdess\Actor_18\03-01-04-02-02-02-18.wav,Sad
dataset\ravdess\Actor_18\03-01-05-01-01-01-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-01-01-02-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-01-02-01-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-01-02-02-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-02-01-01-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-02-01-02-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-02-02-01-18.wav,Angry
dataset\ravdess\Actor_18\03-01-05-02-02-02-18.wav,Angry
dataset\ravdess\Actor_18\03-01-06-01-01-01-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-01-01-02-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-01-02-01-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-01-02-02-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-02-01-01-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-02-01-02-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-02-02-01-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-06-02-02-02-18.wav,Fearful
dataset\ravdess\Actor_18\03-01-07-01-01-01-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-01-01-02-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-01-02-01-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-01-02-02-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-02-01-01-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-02-01-02-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-02-02-01-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-07-02-02-02-18.wav,Disgust
dataset\ravdess\Actor_18\03-01-08-01-01-01-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-01-01-02-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-01-02-01-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-01-02-02-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-02-01-01-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-02-01-02-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-02-02-01-18.wav,Surprised
dataset\ravdess\Actor_18\03-01-08-02-02-02-18.wav,Surprised
dataset\ravdess\Actor_19\03-01-01-01-01-01-19.wav,Neutral
dataset\ravdess\Actor_19\03-01-01-01-01-02-19.wav,Neutral
dataset\ravdess\Actor_19\03-01-01-01-02-01-19.wav,Neutral
dataset\ravdess\Actor_19\03-01-01-01-02-02-19.wav,Neutral
dataset\ravdess\Actor_19\03-01-02-01-01-01-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-01-01-02-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-01-02-01-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-01-02-02-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-02-01-01-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-02-01-02-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-02-02-01-19.wav,Calm
dataset\ravdess\Actor_19\03-01-02-02-02-02-19.wav,Calm
dataset\ravdess\Actor_19\03-01-03-01-01-01-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-01-01-02-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-01-02-01-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-01-02-02-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-02-01-01-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-02-01-02-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-02-02-01-19.wav,Happy
dataset\ravdess\Actor_19\03-01-03-02-02-02-19.wav,Happy
dataset\ravdess\Actor_19\03-01-04-01-01-01-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-01-01-02-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-01-02-01-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-01-02-02-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-02-01-01-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-02-01-02-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-02-02-01-19.wav,Sad
dataset\ravdess\Actor_19\03-01-04-02-02-02-19.wav,Sad
dataset\ravdess\Actor_19\03-01-05-01-01-01-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-01-01-02-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-01-02-01-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-01-02-02-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-02-01-01-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-02-01-02-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-02-02-01-19.wav,Angry
dataset\ravdess\Actor_19\03-01-05-02-02-02-19.wav,Angry
dataset\ravdess\Actor_19\03-01-06-01-01-01-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-01-01-02-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-01-02-01-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-01-02-02-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-02-01-01-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-02-01-02-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-02-02-01-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-06-02-02-02-19.wav,Fearful
dataset\ravdess\Actor_19\03-01-07-01-01-01-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-01-01-02-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-01-02-01-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-01-02-02-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-02-01-01-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-02-01-02-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-02-02-01-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-07-02-02-02-19.wav,Disgust
dataset\ravdess\Actor_19\03-01-08-01-01-01-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-01-01-02-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-01-02-01-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-01-02-02-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-02-01-01-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-02-01-02-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-02-02-01-19.wav,Surprised
dataset\ravdess\Actor_19\03-01-08-02-02-02-19.wav,Surprised
dataset\ravdess\Actor_20\03-01-01-01-01-01-20.wav,Neutral
dataset\ravdess\Actor_20\03-01-01-01-01-02-20.wav,Neutral
dataset\ravdess\Actor_20\03-01-01-01-02-01-20.wav,Neutral
dataset\ravdess\Actor_20\03-01-01-01-02-02-20.wav,Neutral
dataset\ravdess\Actor_20\03-01-02-01-01-01-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-01-01-02-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-01-02-01-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-01-02-02-20.wav,Calm
dataset\ravdess\Actor_20\03-01-02-02-01-01-20.wav,Calm
